0,1.359624266
0.003,1.080083062
0.006,0.430705001
0.008,-0.040265922
0.011,-0.278457438
0.014,-0.293899066
0.017,-0.229963763
0.019,-0.165891675
0.022,-0.126590723
0.025,-0.102424518
0.028,-0.073888265
0.031,-0.080715853
0.033,-0.04896464
0.036,-0.023242622
0.039,-0.038259673
0.042,-0.010033528
0.044,-0.002749606
0.047,0.008430279
0.05,0.028606459
0.053,0.033350481
0.056,0.062385676
0.058,0.086423187
0.061,0.10572838
0.064,0.135431213
0.067,0.151055754
0.069,0.187360119
0.072,0.195097548
0.075,0.233649258
0.078,0.263411575
0.081,0.264634921
0.083,0.276703403
0.086,0.269739783
0.089,0.263366254
0.092,0.232636068
0.094,0.197035118
0.097,0.171235546
0.1,0.12541773
0.103,0.084106279
0.106,0.042292665
0.108,0.004889872
0.111,-0.023169905
0.114,-0.051701893
0.117,-0.060875729
0.119,-0.050519765
0.122,-0.069985705
0.125,-0.074664415
0.128,-0.084196213
0.131,-0.083715727
0.133,-0.088002122
0.136,-0.087149616
0.139,-0.086139002
0.142,-0.07513188
0.144,-0.078965751
0.147,-0.082890236
0.15,-0.077107954
0.153,-0.066693255
0.156,-0.071431223
0.158,-0.07165578
0.161,-0.047605384
0.164,-0.063454461
0.167,-0.054933288
0.169,-0.06142453
0.172,-0.058172503
0.175,-0.059799089
0.178,-0.066163231
0.181,-0.052473308
0.183,-0.063084273
0.186,-0.068220809
0.189,-0.067910487
0.192,-0.067086755
0.194,-0.060888448
0.197,-0.064177469
0.2,-0.062328553
0.203,-0.050550338
0.206,-0.05370307
0.208,-0.052180244
0.211,-0.055997911
0.214,-0.060379173
0.217,-0.060414204
0.219,-0.070944011
0.222,-0.052453504
0.225,-0.059130548
0.228,-0.07608346
0.231,-0.063603258
0.233,-0.080783312
0.236,-0.078044151
0.239,-0.089729902
0.242,-0.076196272
0.244,-0.04719132
0.247,-0.056976683
0.25,-0.026515952
0.253,-0.010191384
0.256,-0.003192009
0.258,-0.010570414
0.261,-0.007869593
0.264,0.00962916
0.267,-0.012648741
0.269,-0.015684092
0.272,-0.024346201
0.275,-0.038831061
0.278,-0.054299023
0.281,-0.090566882
0.283,-0.078427195
0.286,-0.091890398
0.289,-0.111057673
0.292,-0.106074922
0.294,-0.111250089
0.297,-0.101613127
0.3,-0.126260877
0.303,-0.234361639
0.306,-0.193458132
0.308,0.218932031
0.311,0.859695644
0.314,1.274478183
0.317,1.15694327
0.319,0.551523341
0.322,0.00643203
0.325,-0.271051087
0.328,-0.31073364
0.331,-0.256220291
0.333,-0.191698633
0.336,-0.152034187
0.339,-0.122695464
0.342,-0.113754295
0.344,-0.085920682
0.347,-0.059079745
0.35,-0.06296352
0.353,-0.043243578
0.356,-0.034520466
0.358,-0.021869885
0.361,-0.005171773
0.364,-0.00403829
0.367,0.040972096
0.369,0.04615307
0.372,0.061044289
0.375,0.085921658
0.378,0.111089634
0.381,0.136733489
0.383,0.158061056
0.386,0.194998272
0.389,0.227801563
0.392,0.231887118
0.394,0.246743759
0.397,0.252597694
0.4,0.25429971
0.403,0.241877594
0.406,0.220123528
0.408,0.208691118
0.411,0.162959161
0.414,0.127167876
0.417,0.086429645
0.419,0.040510822
0.422,0.004168927
0.425,-0.032623475
0.428,-0.03036063
0.431,-0.043438585
0.433,-0.061956717
0.436,-0.061222107
0.439,-0.075737248
0.442,-0.075779355
0.444,-0.081023346
0.447,-0.086416049
0.45,-0.067134828
0.453,-0.072530481
0.456,-0.072856452
0.458,-0.082880808
0.461,-0.072965262
0.464,-0.082592344
0.467,-0.072306633
0.469,-0.056948148
0.472,-0.061274497
0.475,-0.055780389
0.478,-0.060224818
0.481,-0.054998083
0.483,-0.049967451
0.486,-0.064969534
0.489,-0.040731001
0.492,-0.036486507
0.494,-0.05221997
0.497,-0.053269042
0.5,-0.059315458
0.503,-0.055408289
0.506,-0.071117314
0.508,-0.051986255
0.511,-0.057252551
0.514,-0.062145487
0.517,-0.061697816
0.519,-0.050978233
0.522,-0.059743469
0.525,-0.068250856
0.528,-0.042083791
0.531,-0.045548445
0.533,-0.059073102
0.536,-0.048199324
0.539,-0.052554074
0.542,-0.052451419
0.544,-0.05780785
0.547,-0.04891303
0.55,-0.050381193
0.553,-0.057199059
0.556,-0.059333021
0.558,-0.066490183
0.561,-0.068649225
0.564,-0.075497486
0.567,-0.047323361
0.569,-0.038349236
0.572,-0.028676545
0.575,-0.003500559
0.578,0.012501243
0.581,0.009350161
0.583,0.011630627
0.586,0.024105776
0.589,0.011929317
0.592,0.009447646
0.594,-0.013198171
0.597,-0.011805503
0.6,-0.035979746
0.603,-0.051238313
0.606,-0.057653593
0.608,-0.084924317
0.611,-0.088447406
0.614,-0.097708732
0.617,-0.092775635
0.619,-0.102986098
0.622,-0.098361391
0.625,-0.11815379
0.628,-0.24107737
0.631,-0.106235189
0.633,0.449658012
0.636,1.071032987
0.639,1.32819746
0.642,0.919810713
0.644,0.305226354
0.647,-0.16005621
0.65,-0.35281691
0.653,-0.332566459
0.656,-0.228091261
0.658,-0.192850067
0.661,-0.128368436
0.664,-0.094219907
0.667,-0.085697226
0.669,-0.068420628
0.672,-0.057323012
0.675,-0.042542232
0.678,-0.04381507
0.681,-0.016578221
0.683,0.004734472
0.686,0.010484511
0.689,0.020614189
0.692,0.045269032
0.694,0.064921664
0.697,0.069930185
0.7,0.129680364
0.703,0.145484367
0.706,0.171861974
0.708,0.198997172
0.711,0.222012483
0.714,0.245802451
0.717,0.250626996
0.719,0.28578258
0.722,0.291969899
0.725,0.288810304
0.728,0.276236833
0.731,0.2492001
0.733,0.202682494
0.736,0.171122938
0.739,0.139643936
0.742,0.083504365
0.744,0.056904255
0.747,0.01534558
0.75,-0.006668573
0.753,-0.033850856
0.756,-0.046503645
0.758,-0.049581519
0.761,-0.062909379
0.764,-0.056857647
0.767,-0.065956806
0.769,-0.065530178
0.772,-0.080239393
0.775,-0.060628846
0.778,-0.051136263
0.781,-0.066489288
0.783,-0.062157869
0.786,-0.062795462
0.789,-0.053518315
0.792,-0.068834798
0.794,-0.064242931
0.797,-0.044700096
0.8,-0.054604198
0.803,-0.049537051
0.806,-0.039430011
0.808,-0.048988518
0.811,-0.048653709
0.814,-0.038480947
0.817,-0.028392568
0.819,-0.043122104
0.822,-0.033284475
0.825,-0.048331106
0.828,-0.04870829
0.831,-0.044284535
0.833,-0.049770707
0.836,-0.030601775
0.839,-0.036029926
0.842,-0.051224336
0.844,-0.051401817
0.847,-0.056287109
0.85,-0.060905649
0.853,-0.070179817
0.856,-0.049578401
0.858,-0.053522432
0.861,-0.047472329
0.864,-0.046378671
0.867,-0.060220796
0.869,-0.049594427
0.872,-0.063978123
0.875,-0.049113094
0.878,-0.029733827
0.881,-0.055288874
0.883,-0.0565302
0.886,-0.05810455
0.889,-0.059901551
0.892,-0.066703123
0.894,-0.068513464
0.897,-0.04540259
0.9,-0.031784105
0.903,-0.032485255
0.906,-0.012829392
0.908,-0.00740192
0.911,0.013479982
0.914,-0.004652425
0.917,0.022104836
0.919,0.019410849
0.922,0.011805245
0.925,0.003947863
0.928,-0.004332235
0.931,-0.013277301
0.933,-0.037913035
0.936,-0.063479836
0.939,-0.05055025
0.942,-0.073208106
0.944,-0.081913916
0.947,-0.08150772
0.95,-0.086516326
0.953,-0.076915869
0.956,-0.101776244
0.958,-0.249731497
0.961,-0.20924021
0.964,0.316350618
0.967,1.020995141
0.969,1.366361639
0.972,1.046245549
0.975,0.352013489
0.978,-0.103889377
0.981,-0.301868502
0.983,-0.296559473
0.986,-0.236460616
0.989,-0.166441147
0.992,-0.126302985
0.994,-0.086794319
0.997,-0.082735184
1,-0.06989216
1.003,-0.023760137
1.006,-0.03333927
1.008,-0.009637859
1.011,-0.002042368
1.014,0.004454118
1.017,0.019965052
1.019,0.024942725
1.022,0.059234677
1.025,0.083548026
1.028,0.093197881
1.031,0.123072408
1.033,0.143665511
1.036,0.174924616
1.039,0.197142118
1.042,0.220289066
1.044,0.27393839
1.047,0.274094756
1.05,0.289827156
1.053,0.296306153
1.056,0.293470184
1.058,0.286054027
1.061,0.249305147
1.064,0.222594741
1.067,0.19103571
1.069,0.129796868
1.072,0.093207517
1.075,0.051547452
1.078,0.019600976
1.081,-0.007579513
1.083,-0.030015289
1.086,-0.032933302
1.089,-0.036060373
1.092,-0.059242031
1.094,-0.057968766
1.097,-0.066842115
1.1,-0.061175625
1.103,-0.070638601
1.106,-0.075388843
1.108,-0.060644147
1.111,-0.060934204
1.114,-0.061396238
1.117,-0.057059977
1.119,-0.062631149
1.122,-0.058372502
1.125,-0.068862134
1.128,-0.044701656
1.131,-0.030288636
1.133,-0.045373336
1.136,-0.035587713
1.139,-0.030643603
1.142,-0.035425523
1.144,-0.035207863
1.147,-0.044853155
1.15,-0.024832691
1.153,-0.0295789
1.156,-0.044272004
1.158,-0.039288836
1.161,-0.049224344
1.164,-0.049374411
1.167,-0.054532082
1.169,-0.064627778
1.172,-0.030262161
1.175,-0.045201883
1.178,-0.060021168
1.181,-0.049966693
1.183,-0.059545217
1.186,-0.049159437
1.189,-0.063358352
1.192,-0.057727583
1.194,-0.042173492
1.197,-0.051366041
1.2,-0.045876176
1.203,-0.040633723
1.206,-0.050465478
1.208,-0.050754661
1.211,-0.066208516
1.214,-0.047397357
1.217,-0.053582471
1.219,-0.059958104
1.222,-0.056512021
1.225,-0.062914982
1.228,-0.054278256
1.231,-0.050301264
1.233,-0.035991089
1.236,-0.006347653
1.239,-0.005796606
1.242,0.010110155
1.244,0.006742324
1.247,0.003689324
1.25,-0.004107515
1.253,-0.0119622
1.256,0.004651484
1.258,-0.013777393
1.261,-0.023057682
1.264,-0.038125111
1.267,-0.064051073
1.269,-0.076197364
1.272,-0.094310595
1.275,-0.083693544
1.278,-0.068883919
1.281,-0.089111454
1.283,-0.079867197
1.286,-0.169249165
1.289,-0.223522754
1.292,0.053998627
1.294,0.69822643
1.297,1.259842658
1.3,1.358629821
1.303,0.712979691
1.306,0.12318822
1.308,-0.228130458
1.311,-0.321481371
1.314,-0.285621883
1.317,-0.20490003
1.319,-0.148900315
1.322,-0.122913411
1.325,-0.097700075
1.328,-0.083479605
1.331,-0.065645357
1.333,-0.059202167
1.336,-0.039454257
1.339,-0.021208204
1.342,-0.014226852
1.344,-0.008391402
1.347,0.006479247
1.35,0.01585506
1.353,0.029973276
1.356,0.034311734
1.358,0.088481772
1.361,0.088957381
1.364,0.11500938
1.367,0.146982964
1.369,0.170071222
1.372,0.194180186
1.375,0.204345441
1.378,0.240009384
1.381,0.251569573
1.383,0.253703396
1.386,0.256110652
1.389,0.23886642
1.392,0.216695319
1.394,0.169704896
1.397,0.142333344
1.4,0.119741481
1.403,0.052528631
1.406,0.029653269
1.408,-0.013072079
1.411,-0.041008406
1.414,-0.054116978
1.417,-0.077096855
1.419,-0.060505126
1.422,-0.078469193
1.425,-0.086632963
1.428,-0.080050475
1.431,-0.08354826
1.433,-0.087273111
1.436,-0.096275022
1.439,-0.080995431
1.442,-0.075964604
1.444,-0.076291002
1.447,-0.076991088
1.45,-0.08295102
1.453,-0.074279393
1.456,-0.090439063
1.458,-0.067078424
1.461,-0.058413813
1.464,-0.069261886
1.467,-0.060059869
1.469,-0.065289545
1.472,-0.065225546
1.475,-0.064810799
1.478,-0.064102642
1.481,-0.048366411
1.483,-0.062170376
1.486,-0.056246842
1.489,-0.060289069
1.492,-0.064583412
1.494,-0.064221305
1.497,-0.064191788
1.5,-0.054625909
1.503,-0.07004936
1.506,-0.06097947
1.508,-0.071841705
1.511,-0.062920824
1.514,-0.083572136
1.517,-0.064473823
1.519,-0.054981588
1.522,-0.079701672
1.525,-0.059624078
1.528,-0.068819096
1.531,-0.062922106
1.533,-0.071707826
1.536,-0.055733174
1.539,-0.054681998
1.542,-0.053873321
1.544,-0.058349825
1.547,-0.05836184
1.55,-0.06877778
1.553,-0.069793427
1.556,-0.056431745
1.558,-0.063146823
1.561,-0.065126867
1.564,-0.067111715
1.567,-0.049166776
1.569,-0.045636152
1.572,-0.031696388
1.575,0.007591698
1.578,-0.006736388
1.581,0.004363908
1.583,-0.008632823
1.586,-0.001417971
1.589,-0.013688729
1.592,-0.016064526
1.594,-0.013811556
1.597,-0.022037161
1.6,-0.036022519
1.603,-0.065879459
1.606,-0.072205243
1.608,-0.099542705
1.611,-0.083640386
1.614,-0.093473083
1.617,-0.084335583
1.619,-0.085547009
1.622,-0.116498343
1.625,-0.265703927
1.628,-0.152364528
1.631,0.421487215
1.633,1.065905775
1.636,1.356295368
1.639,1.070432662
1.642,0.401046342
1.644,-0.07406671
1.647,-0.30078114
1.65,-0.313994613
1.653,-0.247564545
1.656,-0.190781134
1.658,-0.149092325
1.661,-0.118023837
1.664,-0.097938056
1.667,-0.064455076
1.669,-0.057326431
1.672,-0.051895746
1.675,-0.038299118
1.678,-0.026270776
1.681,-0.020525688
1.683,-0.010850044
1.686,0.022892282
1.689,0.016825765
1.692,0.040514908
1.694,0.054764212
1.697,0.069793007
1.7,0.095655531
1.703,0.127529943
1.706,0.160566517
1.708,0.179872024
1.711,0.205073565
1.714,0.221211781
1.717,0.228083612
1.719,0.245214164
1.722,0.252624578
1.725,0.235372661
1.728,0.2179488
1.731,0.195371251
1.733,0.157670395
1.736,0.099966441
1.739,0.091464988
1.742,0.033422458
1.744,6.90E-05
1.747,-0.023380454
1.75,-0.056526831
1.753,-0.064815893
1.756,-0.062992269
1.758,-0.080721616
1.761,-0.078585274
1.764,-0.081371334
1.767,-0.079299614
1.769,-0.097192269
1.772,-0.080903393
1.775,-0.069963381
1.778,-0.079359868
1.781,-0.074476487
1.783,-0.080052658
1.786,-0.076227201
1.789,-0.092567158
1.792,-0.064699027
1.794,-0.071513483
1.797,-0.073296968
1.8,-0.069886073
1.803,-0.066091464
1.806,-0.076661731
1.808,-0.057019885
1.811,-0.066477274
1.814,-0.060653174
1.817,-0.064278723
1.819,-0.067681757
1.822,-0.066045095
1.825,-0.074360998
1.828,-0.048359806
1.831,-0.067202843
1.833,-0.066754559
1.836,-0.066834033
1.839,-0.067434353
1.842,-0.073414154
1.844,-0.045180935
1.847,-0.071510901
1.85,-0.068198375
1.853,-0.069688399
1.856,-0.075817223
1.858,-0.081471246
1.861,-0.061930879
1.864,-0.076386213
1.867,-0.060661195
1.869,-0.069174942
1.872,-0.062553527
1.875,-0.07556592
1.878,-0.054078492
1.881,-0.052595392
1.883,-0.061428974
1.886,-0.060983149
1.889,-0.061219148
1.892,-0.076982859
1.894,-0.058816027
1.897,-0.05109606
1.9,-0.068438227
1.903,-0.066159034
1.906,-0.068732848
1.908,-0.051219103
1.911,-0.042972181
1.914,-0.009308733
1.917,0.005484882
1.919,0.006364537
1.922,0.00317834
1.925,-0.004273938
1.928,-0.001331177
1.931,-0.012997635
1.933,-0.005005259
1.936,-0.017233324
1.939,-0.030231951
1.942,-0.0442768
1.944,-0.069442018
1.947,-0.081176666
1.95,-0.094244547
1.953,-0.083874842
1.956,-0.089361566
1.958,-0.095570811
1.961,-0.092245513
1.964,-0.162898417
1.967,-0.247862627
1.969,-0.035450511
1.972,0.583369434
1.975,1.134643453
1.978,1.346819924
1.981,0.849489008
1.983,0.250162992
1.986,-0.189567198
1.989,-0.351387057
1.992,-0.295037333
1.994,-0.233323193
1.997,-0.16186142
2,-0.125519058
2.003,-0.109894145
2.006,-0.085748468
2.008,-0.077958005
2.011,-0.042251604
2.014,-0.04281436
2.017,-0.040030264
2.019,-0.02877178
2.022,-0.013668535
2.025,-0.009222942
2.028,0.014613678
2.031,0.033496249
2.033,0.037931484
2.036,0.062745361
2.039,0.078519291
2.042,0.105194839
2.044,0.12797591
2.047,0.146865382
2.05,0.196326952
2.053,0.211974482
2.056,0.22821201
2.058,0.239887957
2.061,0.246838214
2.064,0.238963628
2.067,0.231015921
2.069,0.232754949
2.072,0.184868321
2.075,0.156558634
2.078,0.10837301
2.081,0.07000988
2.083,0.031668347
2.086,-0.016365747
2.089,-0.009871125
2.092,-0.052486177
2.094,-0.065179642
2.097,-0.077629637
2.1,-0.08001481
2.103,-0.077430883
2.106,-0.089759985
2.108,-0.072692635
2.111,-0.075790145
2.114,-0.079410288
2.117,-0.073746972
2.119,-0.073699656
2.122,-0.074313971
2.125,-0.085401516
2.128,-0.06736994
2.131,-0.064468355
2.133,-0.076543644
2.136,-0.063886827
2.139,-0.065816944
2.142,-0.057471382
2.144,-0.078228435
2.147,-0.05882097
2.15,-0.048666143
2.153,-0.062590041
2.156,-0.061173497
2.158,-0.059379033
2.161,-0.057383928
2.164,-0.065254663
2.167,-0.058495914
2.169,-0.052135562
2.172,-0.061075526
2.175,-0.055795709
2.178,-0.066000283
2.181,-0.057007837
2.183,-0.078201563
2.186,-0.079998113
2.189,-0.047397849
2.192,-0.07410583
2.194,-0.065985876
2.197,-0.06737714
2.2,-0.078132876
2.203,-0.073406391
2.206,-0.082835313
2.208,-0.062019358
2.211,-0.060407116
2.214,-0.063329839
2.217,-0.056221184
2.219,-0.058981113
2.222,-0.052151538
2.225,-0.060569306
2.228,-0.054790999
2.231,-0.044830781
2.233,-0.060347153
2.236,-0.051931636
2.239,-0.068868397
2.242,-0.06653153
2.244,-0.079297427
2.247,-0.072355686
2.25,-0.060237296
2.253,-0.067416249
2.256,-0.044238303
2.258,-0.03507013
2.261,-0.020027115
2.264,0.005812625
2.267,-0.007016716
2.269,0.02529553
2.272,0.00867207
2.275,0.002052592
2.278,0.000265244
2.281,-0.016835216
2.283,-0.019867689
2.286,-0.03868538
2.289,-0.038928025
2.292,-0.060193004
2.294,-0.082699224
2.297,-0.081618293
2.3,-0.096294229
2.303,-0.096840043
2.306,-0.107553831
2.308,-0.093567303
2.311,-0.148292558
2.314,-0.256617507
2.317,-0.097101652
2.319,0.47371662
2.322,1.060804534
2.325,1.288803488
2.328,0.821677171
2.331,0.257092269
2.333,-0.173057103
2.336,-0.335678239
2.339,-0.31010393
2.342,-0.225189681
2.344,-0.17015408
2.347,-0.145352518
2.35,-0.10167853
2.353,-0.078854732
2.356,-0.081905767
2.358,-0.051662165
2.361,-0.057251727
2.364,-0.044213599
2.367,-0.03216024
2.369,-0.020887832
2.372,0.01452669
2.375,0.010121977
2.378,0.020466114
2.381,0.040852802
2.383,0.066482988
2.386,0.082676779
2.389,0.109332251
2.392,0.156373622
2.394,0.16450214
2.397,0.193012424
2.4,0.21714041
2.403,0.222037317
2.406,0.2422005
2.408,0.238024702
2.411,0.253945963
2.414,0.250376382
2.417,0.222361233
2.419,0.204467914
2.422,0.157106905
2.425,0.124755467
2.428,0.072834228
2.431,0.050700827
2.433,0.013856924
2.436,-0.013055647
2.439,-0.03010004
2.442,-0.052142075
2.444,-0.059553865
2.447,-0.077052358
2.45,-0.080087823
2.453,-0.058800006
2.456,-0.072554098
2.458,-0.076916032
2.461,-0.081756613
2.464,-0.077145923
2.467,-0.072926167
2.469,-0.088784577
2.472,-0.060384405
2.475,-0.061714172
2.478,-0.072914765
2.481,-0.069123581
2.483,-0.065095999
2.486,-0.065710743
2.489,-0.061055548
2.492,-0.056012008
2.494,-0.040764445
2.497,-0.049930323
2.5,-0.049028941
2.503,-0.052979754
2.506,-0.047038846
2.508,-0.056062269
2.511,-0.055391365
2.514,-0.040177364
2.517,-0.054925873
2.519,-0.055185339
2.522,-0.060673621
2.525,-0.051624541
2.528,-0.062487719
2.531,-0.068500384
2.533,-0.04975033
2.536,-0.060520241
2.539,-0.061139884
2.542,-0.056483211
2.544,-0.07122518
2.547,-0.065812864
2.55,-0.074894822
2.553,-0.058962168
2.556,-0.052701502
2.558,-0.056261463
2.561,-0.049973195
2.564,-0.058691806
2.567,-0.057849113
2.569,-0.06236642
2.572,-0.052540541
2.575,-0.053090366
2.578,-0.059048902
2.581,-0.055594014
2.583,-0.067254665
2.586,-0.064283577
2.589,-0.076193808
2.592,-0.058294994
2.594,-0.064816742
2.597,-0.065943776
2.6,-0.041794261
2.603,-0.04174404
2.606,-0.016365814
2.608,-0.015083131
2.611,0.001520042
2.614,0.028347751
2.617,0.005961173
2.619,-0.001648978
2.622,0.005263769
2.625,-0.01791998
2.628,-0.017090641
2.631,-0.026963147
2.633,-0.037796458
2.636,-0.064387225
2.639,-0.082041133
2.642,-0.085705661
2.644,-0.090034977
2.647,-0.104678458
2.65,-0.089892436
2.653,-0.074973601
2.656,-0.173279067
2.658,-0.290721221
2.661,-0.021891387
2.664,0.677768742
2.667,1.230460365
2.669,1.344735697
2.672,0.664896236
2.675,0.089922553
2.678,-0.237102498
2.681,-0.336181538
2.683,-0.291562096
2.686,-0.212206448
2.689,-0.162648604
2.692,-0.11353242
2.694,-0.094751649
2.697,-0.081818986
2.7,-0.060028057
2.703,-0.044307627
2.706,-0.039587599
2.708,-0.031021413
2.711,-0.003644432
2.714,-0.00175813
2.717,0.014313401
2.719,0.030020834
2.722,0.045547357
2.725,0.061063019
2.728,0.081752176
2.731,0.132384426
2.733,0.129111845
2.736,0.165831614
2.739,0.188221045
2.742,0.211104278
2.744,0.229416167
2.747,0.253044633
2.75,0.271950465
2.753,0.271299582
2.756,0.260904832
2.758,0.255523062
2.761,0.230487946
2.764,0.185794954
2.767,0.156089879
2.769,0.121678782
2.772,0.057992073
2.775,0.034248889
